datetime	platform	gsd	ard_metadata_version	catalog_id	utm_zone	quadkey	view:off_nadir	view:azimuth	view:incidence_angle	view:sun_azimuth	view:sun_elevation	proj:epsg	proj:bbox	tile:data_area	tile:clouds_area	tile:clouds_percent	visual
2020-08-11 07:18:47+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110103	27.1	262.5	59.7	33.8	45.2	32738	764843.75,7429843.75,770156.25,7435156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110103/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:47+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110112	27.4	262.5	59.3	33.8	45.2	32738	769843.75,7429843.75,775156.25,7435156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110112/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:47+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110113	27.5	262.6	59.2	33.8	45.2	32738	774843.75,7429843.75,775284.1186523438,7435156.25	2.1	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110113/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:48+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110030	26.5	262.0	60.3	33.8	45.1	32738	754862.6708984375,7424843.75,755156.25,7430156.25	1.3	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110030/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:48+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110031	26.6	262.1	60.3	33.8	45.1	32738	754862.6708984375,7424843.75,760156.25,7430156.25	27.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110031/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:48+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110120	26.9	262.1	59.9	33.8	45.1	32738	759843.75,7424843.75,765156.25,7430156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110120/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:48+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110121	27.2	262.2	59.5	33.8	45.1	32738	764843.75,7424843.75,770156.25,7430156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110121/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:48+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110130	27.5	262.2	59.2	33.8	45.1	32738	769843.75,7424843.75,775156.25,7430156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110130/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:48+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110131	27.6	262.2	59.1	33.8	45.1	32738	774843.75,7424843.75,775221.8627929688,7430156.25	1.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110131/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:49+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110032	26.6	261.7	60.2	33.8	45.1	32738	754755.5541992188,7419843.75,755156.25,7425156.25	1.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110032/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:49+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110033	26.7	261.7	60.1	33.8	45.1	32738	754843.75,7419843.75,760156.25,7425156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110033/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:49+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110122	27.0	261.8	59.8	33.8	45.1	32738	759843.75,7419843.75,765156.25,7425156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110122/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:49+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110123	27.4	261.9	59.4	33.8	45.1	32738	764843.75,7419843.75,770156.25,7425156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110123/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:49+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110132	27.7	261.9	59.1	33.8	45.1	32738	769843.75,7419843.75,775141.2963867188,7425156.25	28.0	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110132/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:49+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110133	27.7	261.9	59.0	33.8	45.1	32738	774843.75,7419843.75,775142.2119140625,7425156.25	1.4	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110133/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:50+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110210	26.8	261.4	60.1	33.8	45.1	32738	754622.802734375,7414843.75,755156.25,7420156.25	2.4	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110210/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:50+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110211	26.8	261.4	60.0	33.8	45.1	32738	754843.75,7414843.75,760156.25,7420156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110211/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:50+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110300	27.2	261.5	59.6	33.8	45.1	32738	759843.75,7414843.75,765156.25,7420156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110300/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:50+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110301	27.5	261.5	59.3	33.8	45.1	32738	764843.75,7414843.75,770156.25,7420156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110301/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:50+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110310	27.8	261.6	58.9	33.8	45.1	32738	769843.75,7414843.75,775090.6372070312,7420156.25	27.6	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110310/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:50+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110311	27.9	261.6	58.8	33.8	45.1	32738	774843.75,7414843.75,775090.6372070312,7420156.25	1.1	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110311/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:51+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110212	26.9	261.1	60.0	33.8	45.1	32738	754520.8740234375,7409843.75,755156.25,7415156.25	3.0	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110212/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:51+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110213	27.0	261.1	59.9	33.8	45.1	32738	754843.75,7409843.75,760156.25,7415156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110213/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:51+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110302	27.3	261.2	59.5	33.8	45.1	32738	759843.75,7409843.75,765156.25,7415156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110302/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:51+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110303	27.6	261.2	59.2	33.8	45.1	32738	764843.75,7409843.75,770156.25,7415156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110303/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:51+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110312	27.9	261.3	58.8	33.8	45.1	32738	769843.75,7409843.75,775026.2451171875,7415156.25	27.3	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110312/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:51+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110313	28.0	261.3	58.7	33.8	45.1	32738	774843.75,7409843.75,775026.2451171875,7415156.25	0.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110313/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:52+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110230	27.0	260.8	59.9	33.8	45.0	32738	754385.6811523438,7404843.75,755156.25,7410156.25	3.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110230/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:52+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110231	27.1	260.8	59.8	33.8	45.0	32738	754843.75,7404843.75,760156.25,7410156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110231/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:52+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110320	27.4	260.9	59.4	33.8	45.0	32738	759843.75,7404843.75,765156.25,7410156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110320/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:52+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110321	27.7	260.9	59.0	33.8	45.0	32738	764843.75,7404843.75,770156.25,7410156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110321/2020-08-11/105001001F17C100-visual.tif
